MMDDHH SIN_mg.cm3.h STP_oC SWC SWP_MPa pH
081512 0.0002642 28.821 0.19745 -37.6945105 7.34
081513 0.0002642 28.821 0.19745 -37.6945105 7.34
081514 0.0002642 28.821 0.19745 -37.6945105 7.34
081515 0.0002642 28.821 0.19745 -37.6945105 7.34
081516 0.0002642 28.821 0.19745 -37.6945105 7.34
081517 0.0002642 28.821 0.19745 -37.6945105 7.34
081518 0.0002642 28.821 0.19745 -37.6945105 7.34
081519 0.0002642 28.821 0.19745 -37.6945105 7.34
081520 0.0002642 28.821 0.19745 -37.6945105 7.34
081521 0.0002642 28.821 0.19745 -37.6945105 7.34
081522 0.0002642 28.821 0.19745 -37.6945105 7.34
081523 0.0002642 28.821 0.19745 -37.6945105 7.34
081524 0.0002642 28.821 0.19745 -37.6945105 7.34
081601 0.0002642 28.831 0.2078 -0.72971955 7.34
081602 0.0002642 28.831 0.2078 -0.72971955 7.34
081603 0.0002642 28.831 0.2078 -0.72971955 7.34
081604 0.0002642 28.831 0.2078 -0.72971955 7.34
081605 0.0002642 28.831 0.2078 -0.72971955 7.34
081606 0.0002642 28.831 0.2078 -0.72971955 7.34
081607 0.0002642 28.831 0.2078 -0.72971955 7.34
081608 0.0002642 28.831 0.2078 -0.72971955 7.34
081609 0.0002642 28.831 0.2078 -0.72971955 7.34
081610 0.0002642 28.831 0.2078 -0.72971955 7.34
081611 0.0002642 28.831 0.2078 -0.72971955 7.34
081612 0.0002642 28.831 0.2078 -0.72971955 7.34
081613 0.0002642 28.831 0.2078 -0.72971955 7.34
081614 0.0002642 28.831 0.2078 -0.72971955 7.34
081615 0.0002642 28.831 0.2078 -0.72971955 7.34
081616 0.0002642 28.831 0.2078 -0.72971955 7.34
081617 0.0002642 28.831 0.2078 -0.72971955 7.34
081618 0.0002642 28.831 0.2078 -0.72971955 7.34
081619 0.0002642 28.831 0.2078 -0.72971955 7.34
081620 0.0002642 28.831 0.2078 -0.72971955 7.34
081621 0.0002642 28.831 0.2078 -0.72971955 7.34
081622 0.0002642 28.831 0.2078 -0.72971955 7.34
081623 0.0002642 28.831 0.2078 -0.72971955 7.34
081624 0.0002642 28.831 0.2078 -0.72971955 7.34
081701 0.0002642 28.94 0.20395 -0.72954285 7.34
081702 0.0002642 28.94 0.20395 -0.72954285 7.34
081703 0.0002642 28.94 0.20395 -0.72954285 7.34
081704 0.0002642 28.94 0.20395 -0.72954285 7.34
081705 0.0002642 28.94 0.20395 -0.72954285 7.34
081706 0.0002642 28.94 0.20395 -0.72954285 7.34
081707 0.0002642 28.94 0.20395 -0.72954285 7.34
081708 0.0002642 28.94 0.20395 -0.72954285 7.34
081709 0.0002642 28.94 0.20395 -0.72954285 7.34
081710 0.0002642 28.94 0.20395 -0.72954285 7.34
081711 0.0002642 28.94 0.20395 -0.72954285 7.34
081712 0.0002642 28.94 0.20395 -0.72954285 7.34
081713 0.0002642 28.94 0.20395 -0.72954285 7.34
081714 0.0002642 28.94 0.20395 -0.72954285 7.34
081715 0.0002642 28.94 0.20395 -0.72954285 7.34
081716 0.0002642 28.94 0.20395 -0.72954285 7.34
081717 0.0002642 28.94 0.20395 -0.72954285 7.34
081718 0.0002642 28.94 0.20395 -0.72954285 7.34
081719 0.0002642 28.94 0.20395 -0.72954285 7.34
081720 0.0002642 28.94 0.20395 -0.72954285 7.34
081721 0.0002642 28.94 0.20395 -0.72954285 7.34
081722 0.0002642 28.94 0.20395 -0.72954285 7.34
081723 0.0002642 28.94 0.20395 -0.72954285 7.34
081724 0.0002642 28.94 0.20395 -0.72954285 7.34
081801 0.0002642 28.7435 0.2059 -0.72077525 7.34
081802 0.0002642 28.7435 0.2059 -0.72077525 7.34
081803 0.0002642 28.7435 0.2059 -0.72077525 7.34
081804 0.0002642 28.7435 0.2059 -0.72077525 7.34
081805 0.0002642 28.7435 0.2059 -0.72077525 7.34
081806 0.0002642 28.7435 0.2059 -0.72077525 7.34
081807 0.0002642 28.7435 0.2059 -0.72077525 7.34
081808 0.0002642 28.7435 0.2059 -0.72077525 7.34
081809 0.0002642 28.7435 0.2059 -0.72077525 7.34
081810 0.0002642 28.7435 0.2059 -0.72077525 7.34
081811 0.0002642 28.7435 0.2059 -0.72077525 7.34
081812 0.0002642 28.7435 0.2059 -0.72077525 7.34
081813 0.0002642 28.7435 0.2059 -0.72077525 7.34
081814 0.0002642 28.7435 0.2059 -0.72077525 7.34
081815 0.0002642 28.7435 0.2059 -0.72077525 7.34
081816 0.0002642 28.7435 0.2059 -0.72077525 7.34
081817 0.0002642 28.7435 0.2059 -0.72077525 7.34
081818 0.0002642 28.7435 0.2059 -0.72077525 7.34
081819 0.0002642 28.7435 0.2059 -0.72077525 7.34
081820 0.0002642 28.7435 0.2059 -0.72077525 7.34
081821 0.0002642 28.7435 0.2059 -0.72077525 7.34
081822 0.0002642 28.7435 0.2059 -0.72077525 7.34
081823 0.0002642 28.7435 0.2059 -0.72077525 7.34
081824 0.0002642 28.7435 0.2059 -0.72077525 7.34
081901 0.0002642 28.4205 0.21365 -0.5975065 7.34
081902 0.0002642 28.4205 0.21365 -0.5975065 7.34
081903 0.0002642 28.4205 0.21365 -0.5975065 7.34
081904 0.0002642 28.4205 0.21365 -0.5975065 7.34
081905 0.0002642 28.4205 0.21365 -0.5975065 7.34
081906 0.0002642 28.4205 0.21365 -0.5975065 7.34
081907 0.0002642 28.4205 0.21365 -0.5975065 7.34
081908 0.0002642 28.4205 0.21365 -0.5975065 7.34
081909 0.0002642 28.4205 0.21365 -0.5975065 7.34
081910 0.0002642 28.4205 0.21365 -0.5975065 7.34
081911 0.0002642 28.4205 0.21365 -0.5975065 7.34
081912 0.0002642 28.4205 0.21365 -0.5975065 7.34
081913 0.0002642 28.4205 0.21365 -0.5975065 7.34
081914 0.0002642 28.4205 0.21365 -0.5975065 7.34
081915 0.0002642 28.4205 0.21365 -0.5975065 7.34
081916 0.0002642 28.4205 0.21365 -0.5975065 7.34
081917 0.0002642 28.4205 0.21365 -0.5975065 7.34
081918 0.0002642 28.4205 0.21365 -0.5975065 7.34
081919 0.0002642 28.4205 0.21365 -0.5975065 7.34
081920 0.0002642 28.4205 0.21365 -0.5975065 7.34
081921 0.0002642 28.4205 0.21365 -0.5975065 7.34
081922 0.0002642 28.4205 0.21365 -0.5975065 7.34
081923 0.0002642 28.4205 0.21365 -0.5975065 7.34
081924 0.0002642 28.4205 0.21365 -0.5975065 7.34
082001 0.00026855 28.4835 0.21535 -0.6517157 7.34
082002 0.00026855 28.4835 0.21535 -0.6517157 7.34
082003 0.00026855 28.4835 0.21535 -0.6517157 7.34
082004 0.00026855 28.4835 0.21535 -0.6517157 7.34
082005 0.00026855 28.4835 0.21535 -0.6517157 7.34
082006 0.00026855 28.4835 0.21535 -0.6517157 7.34
082007 0.00026855 28.4835 0.21535 -0.6517157 7.34
082008 0.00026855 28.4835 0.21535 -0.6517157 7.34
082009 0.00026855 28.4835 0.21535 -0.6517157 7.34
082010 0.00026855 28.4835 0.21535 -0.6517157 7.34
082011 0.00026855 28.4835 0.21535 -0.6517157 7.34
082012 0.00026855 28.4835 0.21535 -0.6517157 7.34
082013 0.00026855 28.4835 0.21535 -0.6517157 7.34
082014 0.00026855 28.4835 0.21535 -0.6517157 7.34
082015 0.00026855 28.4835 0.21535 -0.6517157 7.34
082016 0.00026855 28.4835 0.21535 -0.6517157 7.34
082017 0.00026855 28.4835 0.21535 -0.6517157 7.34
082018 0.00026855 28.4835 0.21535 -0.6517157 7.34
082019 0.00026855 28.4835 0.21535 -0.6517157 7.34
082020 0.00026855 28.4835 0.21535 -0.6517157 7.34
082021 0.00026855 28.4835 0.21535 -0.6517157 7.34
082022 0.00026855 28.4835 0.21535 -0.6517157 7.34
082023 0.00026855 28.4835 0.21535 -0.6517157 7.34
082024 0.00026855 28.4835 0.21535 -0.6517157 7.34
082101 0.00026165 28.4975 0.215 -0.6919715 7.34
082102 0.00026165 28.4975 0.215 -0.6919715 7.34
082103 0.00026165 28.4975 0.215 -0.6919715 7.34
082104 0.00026165 28.4975 0.215 -0.6919715 7.34
082105 0.00026165 28.4975 0.215 -0.6919715 7.34
082106 0.00026165 28.4975 0.215 -0.6919715 7.34
082107 0.00026165 28.4975 0.215 -0.6919715 7.34
082108 0.00026165 28.4975 0.215 -0.6919715 7.34
082109 0.00026165 28.4975 0.215 -0.6919715 7.34
082110 0.00026165 28.4975 0.215 -0.6919715 7.34
082111 0.00026165 28.4975 0.215 -0.6919715 7.34
082112 0.00026165 28.4975 0.215 -0.6919715 7.34
082113 0.00026165 28.4975 0.215 -0.6919715 7.34
082114 0.00026165 28.4975 0.215 -0.6919715 7.34
082115 0.00026165 28.4975 0.215 -0.6919715 7.34
082116 0.00026165 28.4975 0.215 -0.6919715 7.34
082117 0.00026165 28.4975 0.215 -0.6919715 7.34
082118 0.00026165 28.4975 0.215 -0.6919715 7.34
082119 0.00026165 28.4975 0.215 -0.6919715 7.34
082120 0.00026165 28.4975 0.215 -0.6919715 7.34
082121 0.00026165 28.4975 0.215 -0.6919715 7.34
082122 0.00026165 28.4975 0.215 -0.6919715 7.34
082123 0.00026165 28.4975 0.215 -0.6919715 7.34
082124 0.00026165 28.4975 0.215 -0.6919715 7.34
082201 0.00026165 28.9305 0.2129 -0.7239918 7.34
082202 0.00026165 28.9305 0.2129 -0.7239918 7.34
082203 0.00026165 28.9305 0.2129 -0.7239918 7.34
082204 0.00026165 28.9305 0.2129 -0.7239918 7.34
082205 0.00026165 28.9305 0.2129 -0.7239918 7.34
082206 0.00026165 28.9305 0.2129 -0.7239918 7.34
082207 0.00026165 28.9305 0.2129 -0.7239918 7.34
082208 0.00026165 28.9305 0.2129 -0.7239918 7.34
082209 0.00026165 28.9305 0.2129 -0.7239918 7.34
082210 0.00026165 28.9305 0.2129 -0.7239918 7.34
082211 0.00026165 28.9305 0.2129 -0.7239918 7.34
082212 0.00026165 28.9305 0.2129 -0.7239918 7.34
082213 0.00026165 28.9305 0.2129 -0.7239918 7.34
082214 0.00026165 28.9305 0.2129 -0.7239918 7.34
082215 0.00026165 28.9305 0.2129 -0.7239918 7.34
082216 0.00026165 28.9305 0.2129 -0.7239918 7.34
082217 0.00026165 28.9305 0.2129 -0.7239918 7.34
082218 0.00026165 28.9305 0.2129 -0.7239918 7.34
082219 0.00026165 28.9305 0.2129 -0.7239918 7.34
082220 0.00026165 28.9305 0.2129 -0.7239918 7.34
082221 0.00026165 28.9305 0.2129 -0.7239918 7.34
082222 0.00026165 28.9305 0.2129 -0.7239918 7.34
082223 0.00026165 28.9305 0.2129 -0.7239918 7.34
082224 0.00026165 28.9305 0.2129 -0.7239918 7.34
082301 0.00026165 28.92 0.21555 -0.6795382 7.34
082302 0.00026165 28.92 0.21555 -0.6795382 7.34
082303 0.00026165 28.92 0.21555 -0.6795382 7.34
082304 0.00026165 28.92 0.21555 -0.6795382 7.34
082305 0.00026165 28.92 0.21555 -0.6795382 7.34
082306 0.00026165 28.92 0.21555 -0.6795382 7.34
082307 0.00026165 28.92 0.21555 -0.6795382 7.34
082308 0.00026165 28.92 0.21555 -0.6795382 7.34
082309 0.00026165 28.92 0.21555 -0.6795382 7.34
082310 0.00026165 28.92 0.21555 -0.6795382 7.34
082311 0.00026165 28.92 0.21555 -0.6795382 7.34
082312 0.00026165 28.92 0.21555 -0.6795382 7.34
082313 0.00026165 28.92 0.21555 -0.6795382 7.34
082314 0.00026165 28.92 0.21555 -0.6795382 7.34
082315 0.00026165 28.92 0.21555 -0.6795382 7.34
082316 0.00026165 28.92 0.21555 -0.6795382 7.34
082317 0.00026165 28.92 0.21555 -0.6795382 7.34
082318 0.00026165 28.92 0.21555 -0.6795382 7.34
082319 0.00026165 28.92 0.21555 -0.6795382 7.34
082320 0.00026165 28.92 0.21555 -0.6795382 7.34
082321 0.00026165 28.92 0.21555 -0.6795382 7.34
082322 0.00026165 28.92 0.21555 -0.6795382 7.34
082323 0.00026165 28.92 0.21555 -0.6795382 7.34
082324 0.00026165 28.92 0.21555 -0.6795382 7.34
082401 0.00026165 28.905 0.20865 -0.75904005 7.34
082402 0.00026165 28.905 0.20865 -0.75904005 7.34
082403 0.00026165 28.905 0.20865 -0.75904005 7.34
082404 0.00026165 28.905 0.20865 -0.75904005 7.34
082405 0.00026165 28.905 0.20865 -0.75904005 7.34
082406 0.00026165 28.905 0.20865 -0.75904005 7.34
082407 0.00026165 28.905 0.20865 -0.75904005 7.34
082408 0.00026165 28.905 0.20865 -0.75904005 7.34
082409 0.00026165 28.905 0.20865 -0.75904005 7.34
082410 0.00026165 28.905 0.20865 -0.75904005 7.34
082411 0.00026165 28.905 0.20865 -0.75904005 7.34
082412 0.00026165 28.905 0.20865 -0.75904005 7.34
082413 0.00026165 28.905 0.20865 -0.75904005 7.34
082414 0.00026165 28.905 0.20865 -0.75904005 7.34
082415 0.00026165 28.905 0.20865 -0.75904005 7.34
082416 0.00026165 28.905 0.20865 -0.75904005 7.34
082417 0.00026165 28.905 0.20865 -0.75904005 7.34
082418 0.00026165 28.905 0.20865 -0.75904005 7.34
082419 0.00026165 28.905 0.20865 -0.75904005 7.34
082420 0.00026165 28.905 0.20865 -0.75904005 7.34
082421 0.00026165 28.905 0.20865 -0.75904005 7.34
082422 0.00026165 28.905 0.20865 -0.75904005 7.34
082423 0.00026165 28.905 0.20865 -0.75904005 7.34
082424 0.00026165 28.905 0.20865 -0.75904005 7.34
082501 0.00026165 29.079 0.2039 -0.7882398 7.34
082502 0.00026165 29.079 0.2039 -0.7882398 7.34
082503 0.00026165 29.079 0.2039 -0.7882398 7.34
082504 0.00026165 29.079 0.2039 -0.7882398 7.34
082505 0.00026165 29.079 0.2039 -0.7882398 7.34
082506 0.00026165 29.079 0.2039 -0.7882398 7.34
082507 0.00026165 29.079 0.2039 -0.7882398 7.34
082508 0.00026165 29.079 0.2039 -0.7882398 7.34
082509 0.00026165 29.079 0.2039 -0.7882398 7.34
082510 0.00026165 29.079 0.2039 -0.7882398 7.34
082511 0.00026165 29.079 0.2039 -0.7882398 7.34
082512 0.00026165 29.079 0.2039 -0.7882398 7.34
082513 0.00026165 29.079 0.2039 -0.7882398 7.34
082514 0.00026165 29.079 0.2039 -0.7882398 7.34
082515 0.00026165 29.079 0.2039 -0.7882398 7.34
082516 0.00026165 29.079 0.2039 -0.7882398 7.34
082517 0.00026165 29.079 0.2039 -0.7882398 7.34
082518 0.00026165 29.079 0.2039 -0.7882398 7.34
082519 0.00026165 29.079 0.2039 -0.7882398 7.34
082520 0.00026165 29.079 0.2039 -0.7882398 7.34
082521 0.00026165 29.079 0.2039 -0.7882398 7.34
082522 0.00026165 29.079 0.2039 -0.7882398 7.34
082523 0.00026165 29.079 0.2039 -0.7882398 7.34
082524 0.00026165 29.079 0.2039 -0.7882398 7.34
082601 0.00026165 29.169 0.211 -0.7181405 7.34
082602 0.00026165 29.169 0.211 -0.7181405 7.34
082603 0.00026165 29.169 0.211 -0.7181405 7.34
082604 0.00026165 29.169 0.211 -0.7181405 7.34
082605 0.00026165 29.169 0.211 -0.7181405 7.34
082606 0.00026165 29.169 0.211 -0.7181405 7.34
082607 0.00026165 29.169 0.211 -0.7181405 7.34
082608 0.00026165 29.169 0.211 -0.7181405 7.34
082609 0.00026165 29.169 0.211 -0.7181405 7.34
082610 0.00026165 29.169 0.211 -0.7181405 7.34
082611 0.00026165 29.169 0.211 -0.7181405 7.34
082612 0.00026165 29.169 0.211 -0.7181405 7.34
082613 0.00026165 29.169 0.211 -0.7181405 7.34
082614 0.00026165 29.169 0.211 -0.7181405 7.34
082615 0.00026165 29.169 0.211 -0.7181405 7.34
082616 0.00026165 29.169 0.211 -0.7181405 7.34
082617 0.00026165 29.169 0.211 -0.7181405 7.34
082618 0.00026165 29.169 0.211 -0.7181405 7.34
082619 0.00026165 29.169 0.211 -0.7181405 7.34
082620 0.00026165 29.169 0.211 -0.7181405 7.34
082621 0.00026165 29.169 0.211 -0.7181405 7.34
082622 0.00026165 29.169 0.211 -0.7181405 7.34
082623 0.00026165 29.169 0.211 -0.7181405 7.34
082624 0.00026165 29.169 0.211 -0.7181405 7.34
082701 0.00026165 28.668 0.2169 -0.60729675 7.34
082702 0.00026165 28.668 0.2169 -0.60729675 7.34
082703 0.00026165 28.668 0.2169 -0.60729675 7.34
082704 0.00026165 28.668 0.2169 -0.60729675 7.34
082705 0.00026165 28.668 0.2169 -0.60729675 7.34
082706 0.00026165 28.668 0.2169 -0.60729675 7.34
082707 0.00026165 28.668 0.2169 -0.60729675 7.34
082708 0.00026165 28.668 0.2169 -0.60729675 7.34
082709 0.00026165 28.668 0.2169 -0.60729675 7.34
082710 0.00026165 28.668 0.2169 -0.60729675 7.34
082711 0.00026165 28.668 0.2169 -0.60729675 7.34
082712 0.00026165 28.668 0.2169 -0.60729675 7.34
082713 0.00026165 28.668 0.2169 -0.60729675 7.34
082714 0.00026165 28.668 0.2169 -0.60729675 7.34
082715 0.00026165 28.668 0.2169 -0.60729675 7.34
082716 0.00026165 28.668 0.2169 -0.60729675 7.34
082717 0.00026165 28.668 0.2169 -0.60729675 7.34
082718 0.00026165 28.668 0.2169 -0.60729675 7.34
082719 0.00026165 28.668 0.2169 -0.60729675 7.34
082720 0.00026165 28.668 0.2169 -0.60729675 7.34
082721 0.00026165 28.668 0.2169 -0.60729675 7.34
082722 0.00026165 28.668 0.2169 -0.60729675 7.34
082723 0.00026165 28.668 0.2169 -0.60729675 7.34
082724 0.00026165 28.668 0.2169 -0.60729675 7.34
082801 0.0002549 28.442 0.21605 -0.6275867 7.34
082802 0.0002549 28.442 0.21605 -0.6275867 7.34
082803 0.0002549 28.442 0.21605 -0.6275867 7.34
082804 0.0002549 28.442 0.21605 -0.6275867 7.34
082805 0.0002549 28.442 0.21605 -0.6275867 7.34
082806 0.0002549 28.442 0.21605 -0.6275867 7.34
082807 0.0002549 28.442 0.21605 -0.6275867 7.34
082808 0.0002549 28.442 0.21605 -0.6275867 7.34
082809 0.0002549 28.442 0.21605 -0.6275867 7.34
082810 0.0002549 28.442 0.21605 -0.6275867 7.34
082811 0.0002549 28.442 0.21605 -0.6275867 7.34
082812 0.0002549 28.442 0.21605 -0.6275867 7.34
082813 0.0002549 28.442 0.21605 -0.6275867 7.34
082814 0.0002549 28.442 0.21605 -0.6275867 7.34
082815 0.0002549 28.442 0.21605 -0.6275867 7.34
082816 0.0002549 28.442 0.21605 -0.6275867 7.34
082817 0.0002549 28.442 0.21605 -0.6275867 7.34
082818 0.0002549 28.442 0.21605 -0.6275867 7.34
082819 0.0002549 28.442 0.21605 -0.6275867 7.34
082820 0.0002549 28.442 0.21605 -0.6275867 7.34
082821 0.0002549 28.442 0.21605 -0.6275867 7.34
082822 0.0002549 28.442 0.21605 -0.6275867 7.34
082823 0.0002549 28.442 0.21605 -0.6275867 7.34
082824 0.0002549 28.442 0.21605 -0.6275867 7.34
082901 0.0002512 28.0935 0.22575 -0.58946785 7.34
082902 0.0002512 28.0935 0.22575 -0.58946785 7.34
082903 0.0002512 28.0935 0.22575 -0.58946785 7.34
082904 0.0002512 28.0935 0.22575 -0.58946785 7.34
082905 0.0002512 28.0935 0.22575 -0.58946785 7.34
082906 0.0002512 28.0935 0.22575 -0.58946785 7.34
082907 0.0002512 28.0935 0.22575 -0.58946785 7.34
082908 0.0002512 28.0935 0.22575 -0.58946785 7.34
082909 0.0002512 28.0935 0.22575 -0.58946785 7.34
082910 0.0002512 28.0935 0.22575 -0.58946785 7.34
082911 0.0002512 28.0935 0.22575 -0.58946785 7.34
082912 0.0002512 28.0935 0.22575 -0.58946785 7.34
082913 0.0002512 28.0935 0.22575 -0.58946785 7.34
082914 0.0002512 28.0935 0.22575 -0.58946785 7.34
082915 0.0002512 28.0935 0.22575 -0.58946785 7.34
082916 0.0002512 28.0935 0.22575 -0.58946785 7.34
082917 0.0002512 28.0935 0.22575 -0.58946785 7.34
082918 0.0002512 28.0935 0.22575 -0.58946785 7.34
082919 0.0002512 28.0935 0.22575 -0.58946785 7.34
082920 0.0002512 28.0935 0.22575 -0.58946785 7.34
082921 0.0002512 28.0935 0.22575 -0.58946785 7.34
082922 0.0002512 28.0935 0.22575 -0.58946785 7.34
082923 0.0002512 28.0935 0.22575 -0.58946785 7.34
082924 0.0002512 28.0935 0.22575 -0.58946785 7.34
083001 0.0002512 27.902 0.2203 -0.55310805 7.34
083002 0.0002512 27.902 0.2203 -0.55310805 7.34
083003 0.0002512 27.902 0.2203 -0.55310805 7.34
083004 0.0002512 27.902 0.2203 -0.55310805 7.34
083005 0.0002512 27.902 0.2203 -0.55310805 7.34
083006 0.0002512 27.902 0.2203 -0.55310805 7.34
083007 0.0002512 27.902 0.2203 -0.55310805 7.34
083008 0.0002512 27.902 0.2203 -0.55310805 7.34
083009 0.0002512 27.902 0.2203 -0.55310805 7.34
083010 0.0002512 27.902 0.2203 -0.55310805 7.34
083011 0.0002512 27.902 0.2203 -0.55310805 7.34
083012 0.0002512 27.902 0.2203 -0.55310805 7.34
083013 0.0002512 27.902 0.2203 -0.55310805 7.34
083014 0.0002512 27.902 0.2203 -0.55310805 7.34
083015 0.0002512 27.902 0.2203 -0.55310805 7.34
083016 0.0002512 27.902 0.2203 -0.55310805 7.34
083017 0.0002512 27.902 0.2203 -0.55310805 7.34
083018 0.0002512 27.902 0.2203 -0.55310805 7.34
083019 0.0002512 27.902 0.2203 -0.55310805 7.34
083020 0.0002512 27.902 0.2203 -0.55310805 7.34
083021 0.0002512 27.902 0.2203 -0.55310805 7.34
083022 0.0002512 27.902 0.2203 -0.55310805 7.34
083023 0.0002512 27.902 0.2203 -0.55310805 7.34
083024 0.0002512 27.902 0.2203 -0.55310805 7.34
083101 0.0002512 27.862 0.2186 -0.58161725 7.34
083102 0.0002512 27.862 0.2186 -0.58161725 7.34
083103 0.0002512 27.862 0.2186 -0.58161725 7.34
083104 0.0002512 27.862 0.2186 -0.58161725 7.34
083105 0.0002512 27.862 0.2186 -0.58161725 7.34
083106 0.0002512 27.862 0.2186 -0.58161725 7.34
083107 0.0002512 27.862 0.2186 -0.58161725 7.34
083108 0.0002512 27.862 0.2186 -0.58161725 7.34
083109 0.0002512 27.862 0.2186 -0.58161725 7.34
083110 0.0002512 27.862 0.2186 -0.58161725 7.34
083111 0.0002512 27.862 0.2186 -0.58161725 7.34
083112 0.0002512 27.862 0.2186 -0.58161725 7.34
083113 0.0002512 27.862 0.2186 -0.58161725 7.34
083114 0.0002512 27.862 0.2186 -0.58161725 7.34
083115 0.0002512 27.862 0.2186 -0.58161725 7.34
083116 0.0002512 27.862 0.2186 -0.58161725 7.34
083117 0.0002512 27.862 0.2186 -0.58161725 7.34
083118 0.0002512 27.862 0.2186 -0.58161725 7.34
083119 0.0002512 27.862 0.2186 -0.58161725 7.34
083120 0.0002512 27.862 0.2186 -0.58161725 7.34
083121 0.0002512 27.862 0.2186 -0.58161725 7.34
083122 0.0002512 27.862 0.2186 -0.58161725 7.34
083123 0.0002512 27.862 0.2186 -0.58161725 7.34
083124 0.0002512 27.862 0.2186 -0.58161725 7.34
090101 0.0002512 27.767 0.2151 -0.6165029 7.34
090102 0.0002512 27.767 0.2151 -0.6165029 7.34
090103 0.0002512 27.767 0.2151 -0.6165029 7.34
090104 0.0002512 27.767 0.2151 -0.6165029 7.34
090105 0.0002512 27.767 0.2151 -0.6165029 7.34
090106 0.0002512 27.767 0.2151 -0.6165029 7.34
090107 0.0002512 27.767 0.2151 -0.6165029 7.34
090108 0.0002512 27.767 0.2151 -0.6165029 7.34
090109 0.0002512 27.767 0.2151 -0.6165029 7.34
090110 0.0002512 27.767 0.2151 -0.6165029 7.34
090111 0.0002512 27.767 0.2151 -0.6165029 7.34
090112 0.0002512 27.767 0.2151 -0.6165029 7.34
090113 0.0002512 27.767 0.2151 -0.6165029 7.34
090114 0.0002512 27.767 0.2151 -0.6165029 7.34
090115 0.0002512 27.767 0.2151 -0.6165029 7.34
090116 0.0002512 27.767 0.2151 -0.6165029 7.34
090117 0.0002512 27.767 0.2151 -0.6165029 7.34
090118 0.0002512 27.767 0.2151 -0.6165029 7.34
090119 0.0002512 27.767 0.2151 -0.6165029 7.34
090120 0.0002512 27.767 0.2151 -0.6165029 7.34
090121 0.0002512 27.767 0.2151 -0.6165029 7.34
090122 0.0002512 27.767 0.2151 -0.6165029 7.34
090123 0.0002512 27.767 0.2151 -0.6165029 7.34
090124 0.0002512 27.767 0.2151 -0.6165029 7.34
090201 0.0002512 27.718 0.21095 -0.64043015 7.34
090202 0.0002512 27.718 0.21095 -0.64043015 7.34
090203 0.0002512 27.718 0.21095 -0.64043015 7.34
090204 0.0002512 27.718 0.21095 -0.64043015 7.34
090205 0.0002512 27.718 0.21095 -0.64043015 7.34
090206 0.0002512 27.718 0.21095 -0.64043015 7.34
090207 0.0002512 27.718 0.21095 -0.64043015 7.34
090208 0.0002512 27.718 0.21095 -0.64043015 7.34
090209 0.0002512 27.718 0.21095 -0.64043015 7.34
090210 0.0002512 27.718 0.21095 -0.64043015 7.34
090211 0.0002512 27.718 0.21095 -0.64043015 7.34
